"lagoslakeid","UID","mercury","atrazine","microcystin","ecoli","chla","tp","tn","secchi","DOC","conductivity","lake_huc12","neon_zoneid","lake_lon_decdeg","lake_lat_decdeg","lake_shorelinedevfactor","ws_zoneid","ws_area_ha","value.soil_clay_pct","value.soil_depthtobedrock_cm","value.soil_kffact","value.soil_orgcarbon_gperkg","nlcd_devsum_pct","ag_total","value.runoff_inperyr","P_Ag_Buffered","DMR_Metals_TWPE_lb_eq_yr","DMR_Organic_Enrichment_Disch","Number_of_CSOs","SNFA_MEAN","PIMPV","Manure_P_kg_ha","HUC12_Pop","lake_waterarea_ha"
454273,2010971,0.0488,0,0,0,7.86,39.3925,0.549,0.5,5.03,1798.9,150301070101,13,-114.4634139,32.81906721,3.450393634,454273,800.2798,27.36913926,4135.678796,0.3860386132,18.78096571,2.683584101,9.667639793,0,77.65113974,0,0,0,16.13352966,1.522334197,0.0830100892,619.3175537,136.0361925
454362,2010348,0.0272,0,0,0,3.45,91.17125,0.324,3,4.78,317.8,150400010803,12,-108.1595784,33.03035214,1.741745533,454362,22519.31,25.40917811,1190.817397,0.1484462883,66.01524756,0.4308432617,0,1.794441893,50,0,0,0,0,0.09500414969,0,93.07029677,27.24715784
454392,2010702,0.0403,0.04,0.351,0,38.08,467.9925,1.196,1.6,10.65,297.8,150400040301,12,-109.0853132,33.83062011,2.297993373,454392,9242.833,20.47611211,1782.062198,0.1604801949,99.92567778,2.230056092,0,0.9318608988,0,0,0,0,0,0.4859616694,0,419.8892217,56.41787814
454654,2010376,0.0947,0,0,0,3.73,13.605,0.826,2.6,12.34,213.2,150503010105,13,-110.4521691,31.42427626,2.86704397,454654,2301.23,21.09559084,745.8144923,0.1797141524,43.06694511,1.458569585,0,0.6173251559,0,0,0,0,0,0.06648565258,0,15.41207504,42.61966732
454700,2010974,0.059,0,0,0,9.06,21.8125,0.555,3,4.46,1834,150601060113,13,-111.5253924,33.56933724,1.819645828,454700,30389.45,21.59868775,5686.396113,0.2157642027,35.3279847,0.3003207567,0,0.8841933178,34.14634146,0,0,0,0,0.1442201688,0,3.118677093,226.6815031
454710,2010972,0.0459,0,0,21.3,10.56,39.90375,0.725,1.25,6.11,963,150601060204,13,-111.9074475,33.51138342,1.92715533,454710,301.7138,22.45074627,7581.858806,0.2776567111,22.95970149,94.8358209,3.910447761,0.4771045934,19.11617962,0,0,0,6.954638481,40.79965286,0.2668564898,125145.1338,4.168663612
454810,2010183,0.0371,0,0,0,2.64,192.115,0.615,23.7,10.59,468.6,150602020101,12,-112.4387324,34.60448688,3.406403026,454810,6164.869,23.00535813,1082.119733,0.2821841249,43.85170964,28.58206558,0,0.7802913623,0,0,0,0,0,8.296483683,0,14972.81329,112.9671042
454977,2010337,0.213,0,0,0,1.3,12.9125,0.251,5.1,7.33,332.5,150701020205,12,-112.3851879,34.51848995,2.611461405,454977,4747.892,22.90810001,693.6006862,0.2417561021,101.2416545,3.522074574,0,0.598985043,0,0,0,0,0,3.4919184,0,7415.257182,20.09341829
455025,2010991,0.0332,0,0,0,8.64,8.45125,0.315,2.1,2.3,360.6,160102030104,14,-111.7365103,41.5189456,2.403806955,455025,16833.87,20.49903371,1341.502658,0.3660370566,159.4975615,1.575148372,0.022990964,5.507425386,43.65171329,0,0,0,0.4562183321,0.05571777776,0.3251666399,165.3854435,72.45377227
455074,2011129,0.0317,0,0,0,22.72,68.87875,1.074,1.7,5.5,416.3,160102020404,11,-111.8531481,42.23849288,2.079629595,455074,18971.43,22.00692143,1389.110093,0.3908550494,135.0452409,0.784562988,6.67590054,7.579206139,14.38167603,0,0,0,5.086887836,0.116489218,1.057468125,110.7194438,61.05403354
455122,2010767,0.0334,0,0,2,2.49,18.6475,0.496,2.3,7.23,462.3,160101010203,14,-110.8249263,41.15245034,2.489320473,455122,75615.44,18.109501,1423.658242,0.2881028141,129.7524784,1.353171921,2.967576239,4.946038059,7.731777252,0,0,0,20.39044952,0.07875337371,0.1982964702,74.49854714,94.06310155
455233,2010520,0.0152,0,0,0,1.36,21.1825,0.444,5.05,2.46,268.5,160102020405,11,-111.8820365,42.18074724,2.520615286,455233,112.8834,22.21351126,2505.030859,0.3300000131,31.42118432,8.259823577,34.16198877,8.23798041,13.38370362,0,0,0,19.98350716,0.1909984527,4.194370013,153.5164884,31.13737714
455773,2010921,0.481,0,0,0,1.87,6.64375,0.299,3.7,5.84,21.4,160202030102,14,-110.9775684,40.60931961,1.134074308,455773,37.55732,14.09638554,1380.850602,0.2700000107,139.1951807,0,0,20.97742055,100,0,0,0,0,0.08072463899,0,0.00013594542,9.622678285
456076,2010997,0.0354,0,0,1,2.54,21.75125,0.51,3.2,3.32,840.3,160201020702,14,-112.0895116,41.37798103,1.226237301,456076,175170.4,21.84128562,1543.634409,0.3133845206,109.3627807,7.277888382,3.971228566,3.080090999,39.87027209,0,14214.55412,0,3.550045013,3.852930679,0.7185177249,8436.051633,4043.383727
456130,2011005,0.0672,0,0,93.3,20,219.365,1.356,0.25,4.78,1570.5,160202040307,14,-111.9509263,40.71047703,1.504937315,456130,610.7316,26.23719081,4718.610277,0.3646069004,26.65179623,98.76325088,0.1472320377,1.065379021,61.64336856,2.827714191,0,0,0.1033444703,50.36473299,0.005138631193,208361.734,13.6683962
456172,2010259,0.0515,0,0,0,5.32,19.58375,0.405,4.5,3.44,729.1,160201020104,14,-111.5896853,40.90825688,3.016937682,456172,36914.87,21.67711824,1180.159881,0.323065737,132.7436601,8.66240206,1.581187622,6.302079088,89.21568627,0,0,0,0.02316814847,0.06953340961,0.007951948624,22.07139491,266.8269909
456344,2011479,0.262,0,0,0,1.59,11.7925,0.176,3.3,4.02,14.1,160202030103,14,-111.0621043,40.66046258,1.327384531,456344,19.8014,14.88340807,411.4125561,0.2352017987,172.9641256,0,0,20.62662164,0,0,0,0,0,0.01078885484,0,0,4.038597529
456547,2010868,0.0333,0,0,0,1.38,9.13125,0.218,23.7,2.68,116.2,160300010102,12,-112.7753774,37.52305459,1.992448401,456547,1352.414,19.34751723,1710.163947,0.2899999917,149.8882403,4.455544456,0,7.996060003,100,0,0,0,0,0.4498995656,0,104.9149002,286.7503967
456650,2010393,0.0185,0,0,0,39.2,73.70625,1.265,1.5,6.22,260,160300020103,12,-111.8412699,38.60046244,1.640104989,456650,14939.65,20.18746495,1941.962684,0.322880006,109.9381448,1.736983166,0.3354714367,2.050304178,70.07779773,0,0,0,0.5988205075,0.5166180859,0.2602106641,16.01010308,139.9105695
456664,2010372,0.0274,0,0,0,2.69,36.1825,1.04,2.7,12.18,418.9,160300030103,12,-112.433433,38.6249543,1.646669119,456664,2428.35,21.93947486,1651.618528,0.3313974306,96.43851061,1.197893488,0.5525886367,4.755662383,80.48289738,0,0,0,0.03012388572,0.02109966084,0.003865791637,1.716888193,47.5447799
456733,2010250,0.0589,0,0,0,3.64,157.17125,0.833,0.7,9.12,745.7,160401080900,14,-118.3025528,40.68718549,7.919749937,456733,356596.6,16.44086062,8943.718555,0.4359073327,20.69884146,1.224292742,4.362829976,0.0044300517,42.08398832,0,0,0,0.01099263132,0.2219740512,0.002202686376,57.80702636,4643.422121
456814,2010334,0.0817,0,0,10.9,0.71,3.18375,0.05,5,1.08,44.5,160401010104,14,-115.0870288,41.02643771,1.114803292,456814,155.0393,18.36258661,1636.471709,0.3899999857,139.1327945,0,0,0.15204077,17.74193548,0,0,0,0.1181241199,0.2587836248,0.0278298122,11.48311207,5.374100342
456843,2010281,0.0701,0,0,1,6.4,123.25625,0.635,5.2,5.07,177.4,160401060103,14,-116.5201922,41.21809388,2.278798165,456843,30001.66,22.35148986,2915.576725,0.4545050801,32.99182686,0.6536241796,0.0104987821,0.0953687786,62.58064516,0,0,0,0.01649626717,0.05044994854,0.003812110103,1.84e-05,234.3079052
457038,2010180,0.1435,0,0.248,0,0.6,700.47,2.323,10.1,62.55,29931.9,160503040500,14,-118.7177584,38.69544863,1.211731004,457038,41388.78,14.13155407,5968.223587,0.2472407825,20.6029161,1.207460029,1.361844437,0.0283356116,91.11238532,0,0,0,0.07460151613,0.04176551646,0.0262751786,24.62607075,12000.84592
457064,2011497,0.115,0,0,0,6.11,34.905,0.761,1.7,4.02,31.9,160502010106,16,-119.8752558,38.61145731,1.472070373,457064,76.75695,5.617269545,741.176196,0.0299999993,144.6709452,0,0,24.05896014,0,0,0,0,0,0.08433468994,0,28.7533808,12.2694567
457285,2010177,0.1652,0.03,0,0,5.19,92.325,1.343,1.9,7.72,2172.4,160501020506,14,-119.7788017,39.54193482,1.699661489,457285,72.25943,19.24567901,6813.67037,0.3507160587,39.1345679,97.16049383,0,2.044066342,68.57142857,39.99373273,0,0,0,27.85648203,0,120521.635,8.590572523
457341,2011391,0.157,0,0,0,0.37,5.15625,0.138,8.4,1.24,11.2,160501020203,16,-120.3226819,39.36823329,1.240309127,457341,83.86529,6.779395297,1009.453527,0.1599999964,254.1254199,0,0,38.38131722,0,0,0,0,0,0.1794213983,0,0.1435787629,14.27404972
457492,2010192,0.0363,0,0,0,2.75,21.74875,0.165,2,1.32,422.3,160600040503,14,-117.1653489,39.24142728,1.437650789,457492,4081.144,19.04907042,2690.389851,0.3609143777,114.3415742,0,0,3.298698146,53.84615385,0,0,0,0,0.1409512218,0,32.62730369,6.669421641
457519,2010358,0.451,0,0,2,0.98,14.055,0.566,23.7,6.56,475.5,160600081002,14,-114.8076899,39.15161325,1.929845626,457519,8457.961,19.47659093,2589.67493,0.4366045669,67.02980694,1.238535039,1.964205912,0.4380280613,100,0,0,0,0.07467757165,0.1525389068,0.003069066162,25.42228418,122.2327816
457597,2011265,1.03,0,0,0,5.11,27.06,0.329,2.22,2.83,49.7,170103030202,14,-116.60775,47.46632691,1.707021744,457597,2200.027,11.22116027,1719.275,0.2777704628,231.9497078,1.042987443,0,25.50052476,95.46902655,0,0,0,0.2038515508,0.248260127,7.93e-05,561.5512496,307.7288651
457666,2011405,0.0979,0,0,0,2.46,6.58375,0.454,3.5,5.09,146.1,170102131310,11,-116.1553624,48.13487066,1.138819883,457666,63.18779,9.947517731,1564.140426,0.3600000143,248.7985816,0,0,21.14735884,95.50321199,0,0,0,0.7228353024,0.3460054759,0.0141755551,697.9420271,7.193145491
457685,2011290,0.191,0,0,0,1.21,9.9325,0.12,23.7,1.12,9.2,170103020102,11,-115.7306255,47.51673155,1.397794429,457685,109.03,6.762852405,638.5389718,0.2300000042,246.1749585,0,0,35.85049614,90.24390244,212.9510476,0,0,0,0.7958973942,0,869.6381419,5.600011502
457715,2010851,0.0651,0.1,0,1,4.69,11.5059,0.525,4.3,4.34,244.5,170101010903,11,-115.1064523,48.95391153,1.547045626,457715,529.2717,20.80965376,3470.587413,0.28985536,116.1280914,2.194997448,0,13.54852435,50,0,0,0,0,0.2375585429,0,235.9795413,15.85476844
457983,2010547,0.0868,0,0,0,0.8,6.36875,0.138,9.2,1.36,174,170102020701,11,-113.3745811,46.11856345,1.630829402,457983,7462.454,10.73043668,814.4513188,0.3011471271,188.9186951,0,0,10.91236175,0,0,0,0,0,0.02562371998,0,1.443245714,153.8160594
458012,2011275,0.0665,0,0,2,2.62,12.01125,0.358,2.2,3.81,35.3,170102150309,11,-116.8245591,48.45958211,1.405838732,458012,568.6438,6.775896087,1606.925682,0.3943083007,248.3625452,0.0790513834,0,22.68238342,100,0,0,0,0.04358853772,0.271993339,0.0008362968915,436.7042359,54.92952277
458314,2011262,0.132,0,0,4.1,2.14,15.98875,0.408,5.86,2.54,23.8,170103050302,11,-116.9129811,47.88860534,2.98404163,458314,11779.51,8.493638539,1574.701444,0.3546584007,227.2882961,3.279665615,0.0030565383,13.23597871,96.01769912,0,0,0,0.06842306256,0.6920031137,2.48e-05,2709.972358,369.9538984
458324,2010711,0.0524,0,0,0,0.61,1.0775,0.104,16.7,0.8,117.6,170102060402,11,-114.3227906,48.95305503,2.101883456,458324,6178.098,10.09316028,1185.268969,0.184643797,240.0917776,0,0,28.17386455,0,0,0,0,0.0753101036,0.01741851946,0,0.08254826063,693.7889913
458460,2010906,0.138,0,0,0,1.26,13.43125,0.24,7.8,3.27,215.1,170102100103,11,-114.7314471,48.67184933,2.37577336,458460,165.113,9.015764222,2804.401645,0.3338949705,248.3790267,0,0,19.12553545,95.65217391,0,0,0,0.10211806,0.4372077323,0.0002476824385,57.49255683,43.25572427
458557,2011345,0.0537,0,0,1,0.91,7.82,0.055,9.9,0.86,100.9,170102120501,11,-113.9150733,47.24433083,1.16258324,458557,77.82408,8.309907834,2698.169355,0.3359907804,220.0645161,0,0,7.159273166,64.29752066,0,0,0,0.470936656,0.1359387803,0.01014868549,107.4030201,7.136125149
459210,2010850,0.137,0,0,0,0.92,6.90625,0.093,5.5,1.4,5.9,170102050601,11,-114.5008529,46.16230103,1.195979764,459210,97.3579,7.305914972,871.012939,0.213123845,207.6303142,0,0,48.79100986,0,0,0,0,0.003711079713,0.03508391552,0,27.47791349,10.19835622
459528,2011261,0.108,0,0,11,20,43.23875,0.726,0.9,5.53,78,170101040202,11,-116.0927661,48.75663947,1.457692637,459528,668.6968,7.909239352,1823.011974,0.2474267313,226.4493128,0,0,29.22713463,88.63636364,0,0,0,0.01760369726,0.07837648705,2.43e-05,89.16929393,22.0468866
459828,2011247,0.115,0,0,58.5,1.33,38.39875,0.621,3.6,4.95,90.8,170103080106,11,-117.3184806,48.15384927,2.616322188,459828,5773.105,9.613726442,1583.383407,0.287819973,194.1317187,2.808051515,0.0031183248,10.28874369,57.89473684,0,0,0,0,0.8898200225,0,1734.933294,124.1565787
459835,2010384,0.0962,0,0,0,2.19,11.7575,0.259,3.7,2.57,237.6,170102080206,11,-114.1206419,48.24723575,1.645718873,459835,3894.428,15.3508286,3329.662787,0.2986988986,170.5907504,4.89011116,32.61306649,19.317665,72.74807572,0,0,0,4.58044672,0.7527985967,0.03558237114,744.5219321,154.8257683
459837,2010627,0.0513,0,0,0,1.46,11.8875,0.121,4.2,1.33,207.3,170101010903,11,-115.115945,48.96440721,2.394760188,459837,11186.17,11.899133,2036.584149,0.2458927057,214.7163857,1.558635614,0.1906430338,13.54852435,50,0,0,0,0,0.2375585429,0,235.9795413,88.60019296
459983,2010858,0.143,0,0,1,1.55,21.0809,0.974,6.1,14.58,321.1,170102100401,11,-114.4534248,48.46872897,1.342904439,459983,136.5322,10.28688525,2327.618169,0.3899999857,186.9938525,0,3.873933027,15.50947069,82.82828283,0,0,0,4.004280567,0.5154752144,0.03027897932,922.1631366,15.96937741
460254,2011264,0.0848,0,0,2,1.1,22.51125,0.6,4.9,7.6,359.8,170101040301,11,-116.1086054,48.72523347,1.55514534,460254,178.0109,9.386639676,1919.674595,0.3070597262,163.5733806,0,0,27.34972304,93.22033898,0,0,0,0.3560317457,0.1631608788,0.002106331552,272.6751729,8.944856257
460408,2010843,0.0583,0,0,0,0.45,3.7325,0.03,14,0.68,7.8,170102040101,11,-113.9376529,47.059544,1.297358264,460408,80.47694,8.853488372,951.0709302,0.257795102,219.8860465,0,0,5.782312442,0,0,0,0,0,0,0,0.05699255603,17.66629753
460593,2011197,0.0566,0,0,1,2.66,36.516,0.741,6.7,6.33,304.8,170200050501,14,-119.7762217,48.23450898,1.5906303,460593,280.4471,11.63799743,2236.026316,0.264537862,159.9043646,2.984595635,0,0.2763408348,44.46322908,0,0,0,14.10779285,0.7028402653,0.2090438155,671.9438742,4.192921217
460663,2011342,0.0267,0,0,0,1.52,34.20875,0.238,6.3,1.96,352.2,170200140201,14,-119.3231064,47.58866522,2.549514447,460663,1114.889,14.30549948,3331.308003,0.4300000072,39.86578374,0,0,0.0033981688,61.28959276,0,0,0,10.84144115,0.7662129452,0.2488603193,542.272917,40.96098336
461288,2011185,0.0124,0,0,1,1.59,31.185,0.699,4.7,6.71,443.9,170200080509,14,-120.1847629,48.3954517,1.459717282,461288,194.9863,17.17565698,2695.917473,0.2700000107,191.1678193,4.011065007,0,7.991507303,82.36775819,0,0,0,0.2129828334,0.9313958286,0.003043729863,723.485947,9.725897829
461289,2011380,0.0215,0,0,1,2.1,9.68625,0.711,5.3,7.07,516.3,170200090303,14,-120.1637185,47.91805492,1.440057862,461289,4518.042,13.31949502,1625.997879,0.3146495416,88.75799288,7.658599741,14.59018026,1.461566525,34.50924896,0,0,0,18.79427719,3.120271346,0.007906259864,1161.144443,78.95439344
461572,2011371,0.0161,0,0.238,0,4.41,55.89,1.869,4,21.69,4247.4,170200120106,14,-119.5904019,47.73132108,2.079881045,461572,7018.929,9.14968374,3436.746657,0.3893981591,25.77333385,2.946380491,30.42926379,0,69.24051779,0,0,0,9.62827301,0.6096050066,0.01189119699,39.50464292,75.12435633
461606,2010693,0.0157,0.03,0,0,135.5,174.555,2.468,0.4,7.62,536.5,170200150904,14,-119.4205743,47.05944201,8.560604436,461606,353.2944,15.88118022,5004.856194,0.2251866853,43.71982988,0,0.508001016,0,79.75401292,0,0,0,11.39247894,4.740658658,0.3024930963,14126.44821,51.19972307
461746,2010782,0.0242,0,0,0,0.45,3.89125,0.034,13.2,0.38,32.1,170200090101,15,-120.7378528,48.50121486,1.177501789,461746,344.3928,4.659741718,673.2445255,0.1800000072,181.5948905,0,0,48.5548323,0,0,0,0,0,0.3485775681,0,0.1374381739,21.43968514
462149,2011353,0.0671,0,0,0,3.91,32.65,1.114,5.5,10.8,143,170200050201,14,-118.893226,48.03669571,1.608005896,462149,966.3602,12.84368145,2167.497186,0.3212930994,85.66142108,0,0.1863238308,2.175822477,65.56442417,0,0,0,0.2818504274,0.3927191377,0.00830951585,26.18468771,49.08976617
462794,2011099,0.0403,0,0,1,9.9,34.40625,1.616,2.7,4.55,414.5,170300020312,14,-120.5560594,46.62213373,1.242024964,462794,3.237123,15.45454545,3787.272727,0.4399999976,57.45454545,61.76470588,0,0.5104339785,42.444224,0,1596.539565,0,45.39860535,3.33734028,3.697922344,8195.787856,5.561124763
463086,2011165,0.0118,0,0,7.5,3.58,52.46,1.153,23.7,1.63,478.7,170402060405,11,-112.6937963,43.07827865,2.317783206,463086,920.0793,20.24876653,5376.510756,0.2709521491,35.95589106,4.364419219,84.99853215,0.1839455556,57.62632564,0,0,0,58.80218124,0.3484795162,0.6615298123,214.2695045,23.23454589
463336,2011373,0.0464,0,6.1,0,32.8,547.58,1.686,1.7,11.47,152.3,170402200302,14,-114.8126646,43.25141951,4.054398658,463336,14700.53,22.78331949,1740.686736,0.3012929028,73.7188732,0.3514508061,9.760413414,3.097682219,80.01023803,0,0,0,0.557501018,0.01943534772,0.1110032305,1.510425846,582.8748164
463477,2011155,0.0417,0,0,1,29.44,1.91625,0.029,1.3,2.56,355.6,170402090403,14,-113.2178667,42.62895427,6.44328843,463477,403860.2,19.1032456,2643.325877,0.383622361,52.70778135,1.532754291,20.40675115,0.2732174988,30.89634452,0,0,0,3.917020082,0.07045301476,0.2541599353,6.658029233,4768.376617
463478,2011201,0.039,0,0,2,22,71.9625,0.519,1.9,2.55,167,170402020307,11,-111.5108599,44.40448559,6.431162546,463478,87519.99,15.38956079,1950.803809,0.2844770094,164.5008623,0.8332502105,0,10.88851579,0,0,0,0,0,0.3849340913,0,214.5624178,3055.385814
463638,2011139,0.0343,0,0,3.1,3.63,34.2625,0.844,4.9,4.85,282.9,170402080105,11,-111.9673081,42.8975835,2.256952299,463638,24533.26,22.25068655,1396.016116,0.3947773739,93.1212737,0.9820717789,5.921045391,2.341487031,14.02420105,0,0,0,13.91147137,0.09264915496,0.05943444577,35.45598871,511.7472214
464221,2010831,0.101,0,0,0,33.44,50.1625,0.528,1.4,3.41,87.9,170502030106,14,-118.0526669,44.68130524,2.684216584,464221,41748.2,11.21725965,1434.278504,0.3368776337,205.8877609,1.222953498,0.0056049341,4.434205362,97.61904762,0,0,0,0.08379232138,0.1829735806,0.007930021159,6.215763874,908.7565637
464465,2011103,0.119,0,0,0,0.62,10.17875,0.109,7.45,1.79,11.6,170501230104,11,-116.0215785,45.12800304,1.975044478,464465,10696.83,10.75571999,1262.801876,0.2655559983,193.5835227,0,0,32.21411035,0,0,0,0,0,0.06119642688,0,0.1672337952,125.7894578
464576,2010461,0.102,0,0,0,3.04,41.60375,0.663,3.5,5.25,1125.4,170501011106,14,-115.8432926,42.96527228,1.368056622,464576,215.3767,14.42920354,2827.052655,0.2800000012,24.30265487,2.640402347,0.1676445935,0.1138891672,70.80752739,0,0,0,16.07807922,0.2318470109,1.520581638,11.5623176,35.82330551
464605,2010303,0.0793,0,0,0,2.11,112.57375,0.716,4,5.58,182.4,170501040106,14,-115.7983636,41.66042818,3.017606066,464605,35808.36,21.45243097,1270.649677,0.4292674218,62.10447618,0.5099501863,0.0037699619,0.8831377928,70.04405286,0,0,0,0.01901012287,0.1360445818,0.004146937086,28.11607845,532.3429244
464688,2011340,0.06,0,0,0,16.96,43.86625,0.469,3,4.3,38.5,170501230506,11,-115.9844949,44.37348291,2.70298863,464688,1158.992,9.9315675,1060.486251,0.25158925,221.1394283,0,0,13.47396325,98.60335196,0,0,0,0.156424582,0.2084540012,0.006195062673,205.6597805,17.84973021
464697,2011124,0.0504,0,0,0,2.37,147.26875,0.483,0.9,6.31,166.2,170501020801,14,-115.9021938,42.3493209,1.261492926,464697,7425.261,19.64858728,2768.715575,0.3678302928,23.06760645,0.789272681,0,2.502985247,0,0,0,0,0.08621343225,0.02455587732,0.002551705951,0,38.11933594
464740,2010441,0.0411,0.05,0,0,106.59,148.00375,1.015,1,3.85,118.8,170501161303,14,-118.1547792,43.93147007,1.706607842,464740,106106.6,17.27567352,2269.294686,0.3514442641,146.6810668,0.4456485229,0.3237610225,1.573954355,16.82242991,0,0,0,0.4559896886,0.06419540829,0.02033237783,8.524588285,746.1101907
464743,2010487,0.0522,0,0,0,2.72,310.705,0.819,3,6.63,452,170501190204,14,-117.6984017,44.36497486,2.142018219,464743,71349.7,19.024792,2326.571113,0.3675595859,71.96392675,1.820642782,1.683397625,3.378389349,14.63414634,0,0,0,1.828113914,0.08480113464,0.03803259943,4.211974188,307.4366951
464872,2011073,0.0549,0,0,0,0.75,45.4875,0.321,23.7,1.96,55.9,170501240101,11,-116.4633971,44.96548472,1.902089182,464872,7295.894,10.49608064,905.0545243,0.3600000143,226.8238456,0.2331347371,0,16.11852868,0,0,0,0,0,0.1865745757,0,1.16623816,293.841715
465065,2011092,0.0418,0,0,3.1,1.3,19.6575,0.281,6,2.96,36.4,170501220303,11,-116.1839569,44.32939856,1.697568669,465065,2641.061,8.589297338,940.5709,0.1800000072,246.7104389,0,0.0170282328,13.26678104,47.03947368,0,0,0,0.330910027,0.1413945997,0.03682993293,11.25554918,96.15295981
465119,2011210,0.113,0,0,0,0.32,14.6075,0.056,8.8,1.41,42.7,170602010301,11,-114.8612437,43.91257173,1.229563852,465119,6842.07,14.24026008,1103.804078,0.1146428977,172.4345959,0,0,23.8842751,0,0,0,0,0,0.03713002448,0,0.4810410299,338.9776675
466049,2011330,0.0271,0.03,0,0,1.03,17.69,0.216,23.7,2.62,43.9,170602050304,11,-115.1313596,44.41333695,1.793171605,466049,558.2445,10.41341956,1735.620534,0,173.0118027,0,0,26.08863396,0,0,0,0,0,0.0562408189,0,0.2046896759,12.70574887
466237,2010730,0.125,0.03,0,0,0.8,4.4775,0.046,11,1.1,20.3,170602010302,11,-114.8756683,44.00110995,1.616421679,466237,1269.812,14.51905862,1531.360381,0.2878466549,176.8465204,0,0,23.52029688,56.25,0,0,0,0.03368396312,0.08376588196,0.0002751093506,0.8356665473,78.27468841
466359,2011411,0.0697,0,0,2,11.84,48.02375,0.264,2.1,2.5,36.8,170603080701,11,-116.1716003,46.77018171,1.947714712,466359,10743.99,6.938567784,2273.445835,0.3058751556,286.5853053,0.4088163594,0.0008377384,29.82161106,100,0,1500.645,0,0,0.1740827414,0,137.9129165,32.37058736
